#
#  yeastcyc 22.6 Pathways link table generated on Tue Nov 20, 2018
#
PWY-7625	phosphatidylinositol biosynthesis II (eukaryotes)	L-1-phosphatidyl-inositol biosynthesis II (eukaryotes)
PWY3O-450	phospholipid biosynthesis (Kennedy pathway)	CDP-choline pathway
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	anaerobic glycolysis	Embden-Meyerhof-Parnas pathway	EMP pathway	glycolysis III (glucokinase)
PWY-6825	phosphatidylcholine biosynthesis V	
GLNSYN-PWY	glutamine biosynthesis	glutamine - glutamate pathway
PWY-7416	phospholipid remodeling (phosphatidylcholine)	
PWY-7417	phospholipid remodeling (phosphatidate)	
PWY3O-6499	phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	phosptidsyn	phosphatidic acid biosynthesis II (the glycerol-3-phosphate pathway)
PWY3O-1565	dolichyl glucosyl phosphate biosynthesis	dolichyl-phosphate-glucose biosynthesis
PWY66-422	D-galactose degradation V (Leloir pathway)	Leloir pathway
PWY-6352	3-phosphoinositide biosynthesis	phosphatidylinositol-3,4-bisphosphate biosynthesis	phosphatidylinositol 3-phosphate biosynthesis	phosphatidylinositol-3,4,5-triphosphate biosynthesis
PWY-5941	glycogen degradation II	glycogenolysis II
PWY3O-259	phospholipid biosynthesis II (Kennedy pathway)	CDP-ethanolamine pathway	phosphatidylethanolamine biosynthesis
PWY-7343	UDP-glucose biosynthesis	UDP-D-glucose biosynthesis	UDP-&alpha;-D-glucose biosynthesis
PWY-7411	superpathway phosphatidate biosynthesis (yeast)	
PWY3O-6407	phosphatidate biosynthesis I (the dihydroxyacetone pathway)	phosptidsyn	phosphatidic acid biosynthesis I (the dihydroxyacetone pathway)
PWY-6348	phosphate acquisition	
PWY-7339	10-<i>trans</i>-heptadecenoyl-CoA degradation (MFE-dependent)	
PWY-7307	oleate &beta;-oxidation (reductase-dependent)	
PWY-7288	fatty acid &beta;-oxidation (peroxisome)	
PWY-7340	9-<i>cis</i>, 11-<i>trans</i>-octadecadienoyl-CoA degradation (isomerase-dependent)	
SPHINGOLIPID-SYN-PWY	sphingolipid biosynthesis	
PWY-7337	10-<i>cis</i>-heptadecenoyl-CoA degradation	
PWY-5972	stearate biosynthesis I (animals and fungi)	stearic acid biosynthesis
PWY-7291	oleate &beta;-oxidation (isomerase-dependent)	
PWY3O-355	stearate biosynthesis	fatty acid biosynthesis	stearic acid biosynthesis	octadecanoate biosynthesis	saturated fatty acid biosynthesis
PWY-5137	fatty acid &beta;-oxidation III (unsaturated, odd number)	
UDPNAGSYN-YEAST-PWY	UDP-N-acetylglucosamine biosynthesis	UDP-GlcNAc biosynthesis
YEAST-FAO-PWY	fatty acid oxidation (non-cyclic)	fa-ox	beta-oxidation of fatty acids	&beta;-oxidation of fatty acids
UDPNACETYLGALSYN-PWY	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II	UDP-<i>N</i>-acetylgalactosamine biosynthesis
PWY-7338	10-<i>trans</i>-heptadecenoyl-CoA degradation (reductase-dependent)	
PWY-7292	oleate &beta;-oxidation (thioesterase-dependent)	
PWY-6837	fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)	
PWY3O-1801	palmitoleate biosynthesis	palmitoleic acid biosynthesis	monounsaturated fatty acid biosynthesis	unsaturated fatty acid biosynthesis
PWY-5996	oleate biosynthesis	
LIPAS-PWY	triacylglycerol degradation	triacylglyceride degradation	triacylglycerol hydrolysis	lipolysis
PWY-7366	phosphatidylglycerol degradation	
LIPASYN-PWY-1	phospholipids degradation	phospholipases
PWY0-1507	biotin salvage	
PWY-7367	phosphatidylcholine resynthesis via glycerophosphocholine	
PWY-7119	sphingolipid recycling and degradation (yeast)	
METHIONINE-DEG1-PWY	methionine degradation I (to homocysteine)	
PWY-5082	L-methionine degradation III	Ehrlich pathway
PWY-5994	palmitate biosynthesis	palmitic acid biosynthesis	de novo lipogenesis
PWY-5078	isoleucine degradation II	Ehrlich pathway
PWY-7036	very long chain fatty acid biosynthesis	cerotate biosynthesis	hexacosanoate biosynthesis
PWY3O-4109	isoleucine degradation	isoleucine degradation IV	Ehrlich pathway
FASYN-ELONG2-PWY	fatty acid elongation	sat-fasyn	fatty acid biosynthesis	fatty acid chain-lengthening
GLYCLEAV-PWY	glycine cleavage	glycine cleavage system	glycine decarboxylase complex	gcv system	glycine cleavage complex
PWY-7388	octanoyl-ACP biosynthesis (mitochondria)	
PWY-5057	valine degradation	Ehrlich pathway
PWY-5966	fatty acid biosynthesis initiation	
LCYSDEG-PWY	L-cysteine degradation II	L-cysteine catabolism	L-cysteine degradation
PWY-5970	fatty acid biosynthesis (concise)	type I fatty acids biosynthesis
PWY-5436	threonine degradation	
FASYN-ELONG-PWY-1	fatty acid elongation -- saturated	
ARG-PRO-PWY	arginine degradation VI (arginase 2 pathway)	proline biosynthesis from arginine
PWY-5079	phenylalanine degradation	Ehrlich pathway
ANAPHENOXI-PWY	L-phenylalanine degradation II (anaerobic)	anaerobic L-phenylalanine oxidation
PWY3O-4112	leucine degradation	Ehrlich pathway
PWY-6075	ergosterol biosynthesis	
PWY-5076	leucine degradation III	Ehrlich pathway
PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	
GLUDEG-I-PWY-1	glutamate degradation to succinate	GABA shunt
PWY-6132	lanosterol biosynthesis	
GLUTAMATE-DEG1-PWY	glutamate degradation to 2-oxoglutarate	GDH shunt
CITRULBIO-PWY	citrulline biosynthesis	
PWY-5081	tryptophan degradation VIII (to tryptophol)	Ehrlich pathway
PROUT-PWY	proline degradation	proline utilization
PWY-5651	tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	
ASPARAGINE-DEG1-PWY	asparagine degradation	asparagine degradation 1
GLUTAMINDEG-PWY	glutamine degradation I	glutamine - glutamate pathway I	glutamine degradation IV
PWY3O-48	glycerol biosynthesis	
PWY3O-4108	tyrosine degradation	
PWY-6129	dolichol and dolichyl phosphate biosynthesis	
MALATE-ASPARTATE-SHUTTLE-PWY	aspartate degradation II	malate/aspartate shuttle pathway
TRIGLSYN-PWY	triacylglycerol biosynthesis	triglyceride biosynthesis	Kennedy pathway	TAG biosynthesis
SERDEG-PWY	L-serine degradation	
PWY-7420	monoacylglycerol metabolism	
ALANINE-DEG3-PWY	alanine degradation III	
PWY-5148	acyl-CoA hydrolysis	acyl-CoA thioesterase pathway
PWY0-1264	biotin-carboxyl carrier protein assembly	BCCP assembly
PWY-801	homocysteine and cysteine interconversion	transsulfuration pathway
PWY-7176	UTP and CTP <i>de novo</i> biosynthesis	
PWY-6842-1	glutathione-mediated detoxification II	
HOMOSER-THRESYN-PWY	threonine biosynthesis from homoserine	
PWY-5041	<i>S</i>-adenosyl-L-methionine cycle II	activated methyl cycle	SAM cycle
ILEUSYN-PWY	isoleucine biosynthesis	
PWY-7269	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	
ASPBIO-PWY	aspartate biosynthesis	aspartate biosynthesis II
TRPSYN-PWY	tryptophan biosynthesis	
ALANINE-SYN2-PWY	alanine biosynthesis	
PWY0-1021	L-alanine biosynthesis III	
SERSYN-PWY	serine biosynthesis from 3-phosphoglycerate	
PWY0-1535	D-serine degradation	
PWY3O-230	serine biosynthesis from glyoxylate	serine biosynthesis II
PHESYN	L-phenylalanine biosynthesis	
LEUSYN-PWY	leucine biosynthesis	
GLYSYN-ALA-PWY	glycine biosynthesis from glyoxylate	
GLYSYN-PWY	glycine biosynthesis from serine	
HISTSYN-PWY	histidine biosynthesis	
GLYSYN-THR-PWY	glycine biosynthesis from threonine	
PWY3O-4120	tyrosine biosynthesis	tyrsyn	tyrosine biosynthesis I
PWY-7269-YEAST	NAD/NADP-NADH/NADPH mitochondrial interconversion	
PROSYN-PWY	proline biosynthesis	
PWY-5690	TCA cycle II (plants and fungi)	TCA cycle -- aerobic respiration	tricarboxylic acid cycle	citric acid cycle	Szent-Gyorgyi-Krebs cycle	Krebs cycle
LYSINE-AMINOAD-PWY	L-lysine biosynthesis IV	
GLUGLNSYN-PWY	glutamate biosynthesis from glutamine	glutamate biosynthesis from glutamine
GLUTSYNIII-PWY	glutamate biosynthesis from ammonia	
VALSYN-PWY	valine biosynthesis	
PWY-5760	&beta;-alanine biosynthesis	
HOMOSERSYN-PWY	homoserine biosynthesis	
PWY-5344	L-homocysteine biosynthesis	
PWY-5905	hypusine biosynthesis	
PWY-7546	diphthamide biosynthesis	
PWY-46	putrescine biosynthesis	ODC pathway
BSUBPOLYAMSYN-PWY	spermidine and methylthioadenosine biosynthesis	arginine degradation to spermidine	spermidine biosynthesis
PWY-3561	choline biosynthesis	
ARGSPECAT-PWY	spermine and methylthioadenosine biosynthesis	
PWY-4261-YEAST	glycerol degradation I	
PWY-6118-YEAST	glycerol-3-phosphate shuttle	G3P shuttle	glycerol-3-P shuttle
PWY-6952-1	glycerophosphodiester degradation	
PWY-5123	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	FPP biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis
PWY-5120	geranylgeranyldiphosphate biosynthesis	GGPP biosynthesis
HEXPPSYN-PWY-1	hexaprenyl diphosphate biosynthesis	
PWY-7177	UTP and CTP dephosphorylation II	pyrimidine nucleotides dephosphorylation
PWY-5122	geranyl diphosphate biosynthesis	GPP biosynthesis
PWY-7382	lipoate biosynthesis and incorporation (pyruvate dehydrogenase and oxoglutarate dehydrogenase)	
PWY0-501	lipoate biosynthesis and incorporation I	
PWY-7381	lipoate biosynthesis and incorporation (glycine cleavage system)	
HEME-BIOSYNTHESIS-II	heme biosynthesis	
PWY-7856	heme <i>a</i> biosynthesis	
PWY-5194	siroheme biosynthesis	
PWY-7279-YEAST	aerobic respiration (cytochrome c)	
PWY0-1313	acetate conversion to acetyl-CoA	
PWY3O-188	aerobic respiration (linear view)	aerobic respiration (cyanide sensitive)--electron donors
GLUCONSUPER-PWY	D-gluconate degradation	gluconate utilization
PWY-5189	tetrapyrrole biosynthesis II	
PWY3O-19	ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	Q-6 biosynthesis	ubiquinone-6 biosynthesis (eukaryotic)
PWY-7230	ubiquinol-6 biosynthesis from 4-aminobenzoate	
PWY-7233	ubiquinol-6 bypass biosynthesis	
LARABITOLUTIL-PWY	xylitol degradation	L-arabitol and xylitol utilization	L-arabitol and xylitol degradation
PWY-4101	sorbitol degradation	sorbitol utilization
PWY3O-4106	nicotinamide riboside salvage pathway I	nicotinamide riboside salvage pathway	nicotinamide adenine dinucleotide salvage
PWY3O-4107	NAD salvage pathway	pyrnucyc	pyridine nucleotide cycling	NAD biosynthesis II	Preiss-Handler pathway
PWY-5653	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	
PWY3O-96	nicotinamide riboside salvage pathway II	
PWY3O-224	nicotinate riboside salvage pathway I	nicotinic acid riboside salvage pathway I
COA-PWY	coenzyme A biosynthesis	CoA biosynthesis
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	
PWY-6613	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	folic acid salvage	folate salvage	THF salvage
PWY-2161	folate polyglutamylation	
PWY-6614	tetrahydrofolate biosynthesis	folic acid biosynthesis	folate biosynthesis	THF biosynthesis
PWY-6074	zymosterol biosynthesis	
PWY-6543	4-aminobenzoate biosynthesis	pABA biosynthesis	plastidial PABA biosynthesis	PABA biosynthesis in plastids	<i>p</i>-aminobenzoate biosynthesis
PLPSAL-PWY	pyridoxal 5'-phosphate salvage pathway	vitamin B<sub>6</sub> salvage
PANTO-PWY	phosphopantothenate biosynthesis	vitamin B<sub>5</sub> biosynthesis
PYRUVDEHYD-PWY	pyruvate dehydrogenase complex	pyruvate dehydrogenase complex	acetyl-CoA biosynthesis I (pyruvate dehydrogenase complex)
PWY3O-697	folate interconversions	folic acid interconversions	folate transformations
PWY-2201	folate transformations	
PWY-6908	thiamin diphosphate biosynthesis IV (eukaryotes)	thiamine diphosphate biosynthesis IV (eukaryotes)	vitamin B1 biosynthesis IV (eukaryotes)	thiamine diphosphate biosynthesis (plants)
PWY-6910	hydroxymethylpyrimidine salvage	HMP salvage
PWY-7353	4-methyl-5(&beta;-hydroxyethyl)thiazole salvage	HET-salvage (yeast)
PWY-6898	thiamin salvage III	
PWY-7118	chitin degradation to ethanol	
PWY-7356	thiamin salvage IV	
GLUCONEO-YEAST-PWY	gluconeogenesis	
PWY-6899	base-degraded thiamin salvage	formylaminopyrimidine salvage
PWY-7686	L-malate degradation II	(<i>S</i>)--malate degradation I
PWY-6909	thiazole biosynthesis III (eukaryotes)	
PWY-7282	4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis	
PWY-7357	thiamin formation from pyrithiamine and oxythiamine	
PWY-7369	thiamin triphosphate metabolism	
PWY-6168	flavin biosynthesis III (fungi)	
PWY3O-6	dehydro-D-arabinono-1,4-lactone biosynthesis	previously called D-erythroascorbate (erythroascorbate, erythroascorbic acid) biosynthesis
GLUTATHIONESYN-PWY	glutathione biosynthesis	
PWY3O-592	glutathione-glutaredoxin system	glutathione-glutaredoxin pathway
THIOREDOX-PWY	thioredoxin system	
PWY-4081	glutathione redox reactions I	
GLUT-REDOX-PWY	glutathione-glutaredoxin redox reactions	
PWY-7559	glutathione degradation (DUG pathway)	
SAM-PWY	S-adenosyl-L-methionine biosynthesis	S-adenosylmethionine biosynthesis
PWYQT-4432	glutathione degradation	
PWY-7250	iron-sulfur cluster biosynthesis	[Fe-S] cluster biosynthesis	[2Fe-2S] cluster biosynthesis
PERIPLASMA-NAD-DEGRADATION	periplasmic NAD degradation	
PWY3O-50	tetrapyrrole biosynthesis	
PWY-1801-YEAST	formaldehyde oxidation II (glutathione-dependent)	formaldehyde oxidation II (GSH-dependent)
PWY-1722	formate assimilation into 5,10-methylenetetrahydrofolate	
PWY-1881	formate oxidation to CO<sub>2</sub>	
PWY3O-246	(R,R)-butanediol degradation	(R,R)-butylene-glycol degradation
PWY-6388	(S,S)-butanediol degradation	(S,S)-butylene-glycol degradation
PWY66-21	ethanol degradation II	
PWY-6756	<i>S</i>-methyl-5'-thioadenosine degradation	methylthioadenosine degradation II
PWY0-1296	purine ribonucleosides degradation to ribose-1-phosphate	
PWY-7195	pyrimidine ribonucleosides salvage III	
PWY-6556	pyrimidine ribonucleosides degradation II	
PWY-922	mevalonate pathway	isoprenoid pathway	MVA pathway	isopentenyl diphosphate biosynthesis - mevalonate dependent
PWY3O-242	phosphatidylinositol phosphate biosynthesis	phosphoinositide biosynthesis	phosphatidylinositolpolyphosphate biosynthesis	PIP biosynthesis
PWY3O-402	inositol phosphate biosynthesis	inositol polyphosphate biosynthesis	inositol pyrophosphate biosynthesis
PWY-621	sucrose degradation III	sucrose mobilization
PWY-6361	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)	phytate biosynthesis
GLYOXYLATE-BYPASS	glyoxylate cycle	glyoxylate bypass	glyoxylate shunt
PWY-6369	inositol pyrophosphates biosynthesis	diphosphorylated inositol polyphosphates biosynthesis
PWY-2301	<i>myo</i>-inositol biosynthesis	
PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	IP3 biosynthesis
PWY-6364	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis	
PWY0-1182	trehalose degradation II (cytosolic)	
PWY0-1466	trehalose degradation VI (periplasmic)	
PWY-5516	xylose degradation II	
MANNCAT-PWY	D-mannose degradation	mannose degradation
PWY3O-0	fructose degradation	
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	
PWY3O-1743	mannose degradation	manoscat
PWY-6124	inosine-5'-phosphate biosynthesis II	IMP biosynthesis II
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	
PWY-6610	adenine and adenosine salvage IV	adenosine nucleotides salvage IV
PWY-6619	adenine and adenosine salvage VI	
PWY-6620	guanine and guanosine salvage I	
PWY3O-2220	salvage pathways of adenine, hypoxanthine and their nucleosides	previously called purine ribonucleotide/ribonucleoside metabolism
PWY3O-743	salvage pathways of guanine, xanthine and their nucleosides	previously called ribonucleotide/ribonucleoside metabolism
SALVPURINE2-PWY	xanthine and xanthosine salvage	
PWY-7205	CMP phosphorylation	
PWY-7193	pyrimidine ribonucleosides salvage I	
PWY0-163	salvage pathways of pyrimidine ribonucleotides	pyrimidine ribonucleotide/ribonucleoside metabolism
PWY-7183	pyrimidine nucleobases salvage I	uracil salvage
PWY-7227	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis I	
PWY-7226	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I	
PWY-5143	fatty acid activation	acyl-CoA synthetase pathway
PWY-5340	sulfate activation for sulfonation	sulfation pathway
PWY-6012-1	acyl carrier protein activation	[acp] metabolism	ACP metabolism
PWY0-166	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis	deoxypyrimidine nucleotide/nucleoside metabolism
PENTOSE-P-PWY	pentose phosphate pathway	pentose shunt	hexose monophosphate shunt	phosphogluconate pathway	superpathway of oxidative and non-oxidative branches of pentose phosphate pathway
PWY66-385	dTMP <i>de novo</i> biosynthesis (mitochondrial)	
PWY-7386	superpathway of lipoate biosynthesis and incorporation (PDH, KGDH, GCV)	
GLYCINE-SYN2-PWY	glycine biosynthesis II	
PWY-7235	superpathway of ubiquinol-6 biosynthesis	
COMPLETE-ARO-YEAST-PWY	superpathway of phenylalanine, tyrosine and tryptophan biosynthesis	complete aromatic amino acid biosynthesis	aromatic amino acid biosynthesis
THISYNARA-PWY-1	superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	vitamin B1 biosynthesis IV (eukaryotes)	thiamine diphosphate biosynthesis (plants)
PWY-6612	superpathway of tetrahydrofolate biosynthesis	folic acid biosynthesis	folate biosynthesis	THF biosynthesis
ALL-CHORISMATE-YEAST-PWY	superpathway of chorismate metabolism	
PWY4FS-8	phosphatidylglycerol biosynthesis	
PWY-5920	superpathway of heme biosynthesis	
PWY3O-1	superpathway of purine nucleosides salvage	
PWY-4041	&gamma;-glutamyl cycle	glutathione metabolism
PWY-821	superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>)	
HSERMETANA-PWY-1	L-methionine biosynthesis	L-methionine biosynthesis by sulfhydrylation
PWY-7245	superpathway NAD/NADP - NADH/NADPH interconversion	
ERGOSTEROL-SYN-PWY	superpathway of ergosterol biosynthesis	
PWY-6963	ammonia assimilation cycle I	GS/GOGAT pathway
ALLANTOINDEG-PWY	superpathway of allantoin degradation in yeast	ureide degradation
SER-GLYSYN-PWY	superpathway of serine and glycine biosynthesis I	
PWY-6126	adenosine nucleotides <i>de novo</i> biosynthesis	
PWY3O-114	superpathway of glutathione metabolism (truncated &gamma;-glutamyl cycle)	glutathione metabolism
PWY-5694	allantoin degradation to glyoxylate I	
PWY-841	superpathway of purine nucleotides <i>de novo</i> biosynthesis I	purine biosynthesis 2
PWY-7910	homofuraneol biosynthesis	
NADSYN-PWY	NAD <i>de novo</i> biosynthesis	nicotinamide adenine dinucleotide biosynthesis
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	
PWY-6981	chitin biosynthesis	
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of leucine, valine, and isoleucine biosynthesis	branched amino acid biosynthesis
SO4ASSIM-PWY	sulfate reduction I (assimilatory)	
PWY-6293	cysteine biosynthesis IV (fungi)	
PWY3O-981	superpathway of acetoin and butanediol biosynthesis	superpathway of acetoin and butanediol fermentation	superpathway of acetoin and butylene glycol fermentation
PWY-5910	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	GGPP biosynthesis
PWY-7918	protein <i>N</i>-glycosylation (yeast) processing in the ER	
PWY-7921	protein <I>O</i>-mannosylation I (yeast)	
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation (eukaryotic) initial steps	mannosyl-chito-dolichol biosynthesis	eukaryotic <i>N</i>-linked glycosylation initial steps	dolichyl-diphosphooligosaccharide biosynthesis and attachment
PWY-6854	ethylene biosynthesis	
PWY-5026	indole-3-acetate biosynthesis V (bacteria and fungi)	IAA biosynthesis V (bacteria and fungi)
TRESYN-PWY	trehalose biosynthesis	trehalose biosynthesis
PWY-5670	epoxysqualene biosynthesis	
PWY66-423	fructose 2,6-bisphosphate biosynthesis	
PWY-7798	protein <i>S</i>-nitrosylation and denitrosylation	
PWY-7942	5-oxo-L-proline metabolism	L-pyroglutamate metabolism
PWY-6689	tRNA splicing	
PWY-7344	UDP-D-galactose biosynthesis	
PWY-7375	mRNA capping	
PWY-7891	tRNA-uridine 2-thiolation (yeast mitochondria)	
PWY-7283	wybutosine biosynthesis	
